match_id,map_name,team_a,team_b,team_a_win,best_of,event_stage,match_date,acs_diff,kills_diff,deaths_diff,assists_diff
213202,Ascent,Team Liquid,FUT Esports,1,Bo5,Playoffs: Lower Final,2023-05-27,65.79999999999998,25.0,-24.0,9.0
213202,Lotus,Team Liquid,FUT Esports,1,Bo5,Playoffs: Lower Final,2023-05-27,6.400000000000006,4.0,-4.0,-16.0
213202,Split,Team Liquid,FUT Esports,1,Bo5,Playoffs: Lower Final,2023-05-27,70.19999999999999,25.0,-25.0,14.0
214088,Bind,Team Bunny,Team SuperBusS,1,Bo1,Showmatch: Showmatch,2023-05-27,39.0,23.0,-23.0,4.0
219594,Ascent,Gank Gaming,Royal Never Give Up,0,Bo3,Preliminary Stage: Round 1,2023-06-01,-44.0,-24.0,25.0,-18.0
219594,Lotus,Gank Gaming,Royal Never Give Up,1,Bo3,Preliminary Stage: Round 1,2023-06-01,28.0,14.0,-13.0,-7.0
219594,Bind,Gank Gaming,Royal Never Give Up,0,Bo3,Preliminary Stage: Round 1,2023-06-01,-5.400000000000006,-7.0,7.0,-12.0
219595,Haven,Weibo Gaming,Totoro Gaming,0,Bo3,Preliminary Stage: Round 1,2023-06-01,-23.80000000000001,-11.0,11.0,-13.0
219595,Split,Weibo Gaming,Totoro Gaming,0,Bo3,Preliminary Stage: Round 1,2023-06-01,-30.0,-15.0,15.0,-6.0
219596,Lotus,Number One Player,Douyu Gaming,0,Bo3,Preliminary Stage: Round 1,2023-06-01,-65.4,-24.0,24.0,-19.0
219596,Split,Number One Player,Douyu Gaming,0,Bo3,Preliminary Stage: Round 1,2023-06-01,7.599999999999994,4.0,-4.0,-9.0
219597,Split,Invincible Gaming,Nova Esports,0,Bo3,Preliminary Stage: Round 1,2023-06-02,-19.80000000000001,-9.0,9.0,-12.0
219597,Fracture,Invincible Gaming,Nova Esports,0,Bo3,Preliminary Stage: Round 1,2023-06-02,-43.0,-17.0,16.0,-12.0
219598,Bind,Four Angry Men,Night Wings Gaming,1,Bo3,Preliminary Stage: Round 1,2023-06-01,28.80000000000001,17.0,-17.0,-10.0
219598,Pearl,Four Angry Men,Night Wings Gaming,0,Bo3,Preliminary Stage: Round 1,2023-06-01,-12.0,-7.0,7.0,-4.0
219598,Split,Four Angry Men,Night Wings Gaming,0,Bo3,Preliminary Stage: Round 1,2023-06-01,-28.799999999999983,-13.0,13.0,4.0
219599,Lotus,TYLOO,Monarch Effect,1,Bo3,Preliminary Stage: Round 1,2023-06-02,-5.799999999999983,-2.0,2.0,-3.0
219599,Ascent,TYLOO,Monarch Effect,0,Bo3,Preliminary Stage: Round 1,2023-06-02,-27.400000000000006,-15.0,15.0,-10.0
219599,Split,TYLOO,Monarch Effect,1,Bo3,Preliminary Stage: Round 1,2023-06-02,17.600000000000023,14.0,-14.0,-7.0
219600,Haven,Dragon Ranger Gaming,Rare Atom,1,Bo3,Preliminary Stage: Round 1,2023-06-02,28.80000000000001,15.0,-15.0,14.0
219600,Lotus,Dragon Ranger Gaming,Rare Atom,0,Bo3,Preliminary Stage: Round 1,2023-06-02,1.5999999999999943,4.0,-4.0,4.0
219600,Ascent,Dragon Ranger Gaming,Rare Atom,1,Bo3,Preliminary Stage: Round 1,2023-06-02,-5.0,-7.0,7.0,3.0
219601,Fracture,Shenzhen NTER,Kingzone,1,Bo3,Preliminary Stage: Round 1,2023-06-02,68.80000000000001,28.0,-28.0,13.0
219601,Lotus,Shenzhen NTER,Kingzone,1,Bo3,Preliminary Stage: Round 1,2023-06-02,139.6,44.0,-44.0,34.0
220290,Ascent,NRG,Natus Vincere,1,Bo3,Group Stage: Opening (A),2023-06-11,24.599999999999994,15.0,-15.0,11.0
220290,Lotus,NRG,Natus Vincere,0,Bo3,Group Stage: Opening (A),2023-06-11,-9.199999999999989,-3.0,3.0,13.0
220290,Split,NRG,Natus Vincere,1,Bo3,Group Stage: Opening (A),2023-06-11,30.599999999999994,12.0,-12.0,17.0
220292,Fracture,EDward Gaming,T1,0,Bo3,Group Stage: Opening (A),2023-06-11,0.4000000000000057,-1.0,0.0,0.0
220292,Haven,EDward Gaming,T1,1,Bo3,Group Stage: Opening (A),2023-06-11,61.79999999999998,30.0,-30.0,-1.0
220292,Pearl,EDward Gaming,T1,0,Bo3,Group Stage: Opening (A),2023-06-11,9.600000000000023,8.0,-8.0,-23.0
220293,Lotus,NRG,T1,0,Bo3,Group Stage: Winner's (A),2023-06-12,-20.600000000000023,-12.0,12.0,2.0
220293,Bind,NRG,T1,1,Bo3,Group Stage: Winner's (A),2023-06-12,33.19999999999999,17.0,-17.0,17.0
220293,Pearl,NRG,T1,1,Bo3,Group Stage: Winner's (A),2023-06-12,1.8000000000000114,0.0,0.0,7.0
220294,Pearl,Natus Vincere,EDward Gaming,0,Bo3,Group Stage: Elimination (A),2023-06-13,8.200000000000017,1.0,-1.0,21.0
220294,Bind,Natus Vincere,EDward Gaming,0,Bo3,Group Stage: Elimination (A),2023-06-13,7.799999999999983,5.0,-5.0,-6.0
220295,Fracture,T1,EDward Gaming,0,Bo3,Group Stage: Decider (A),2023-06-14,-72.19999999999999,-33.0,33.0,-16.0
220295,Haven,T1,EDward Gaming,0,Bo3,Group Stage: Decider (A),2023-06-14,-33.80000000000001,-15.0,15.0,-10.0
220296,Fracture,DRX,Attacking Soul Esports,1,Bo3,Group Stage: Opening (B),2023-06-11,21.400000000000006,9.0,-9.0,21.0
220296,Pearl,DRX,Attacking Soul Esports,1,Bo3,Group Stage: Opening (B),2023-06-11,42.599999999999994,17.0,-17.0,11.0
220297,Split,FUT Esports,Evil Geniuses,0,Bo3,Group Stage: Opening (B),2023-06-10,-46.79999999999998,-22.0,22.0,0.0
220297,Lotus,FUT Esports,Evil Geniuses,0,Bo3,Group Stage: Opening (B),2023-06-10,-15.599999999999994,-7.0,7.0,-1.0
220298,Fracture,DRX,Evil Geniuses,0,Bo3,Group Stage: Winner's (B),2023-06-12,-40.79999999999998,-21.0,21.0,-8.0
220298,Ascent,DRX,Evil Geniuses,0,Bo3,Group Stage: Winner's (B),2023-06-12,-14.400000000000006,-15.0,15.0,-3.0
220299,Haven,Attacking Soul Esports,FUT Esports,1,Bo3,Group Stage: Elimination (B),2023-06-13,33.20000000000002,14.0,-14.0,17.0
220299,Ascent,Attacking Soul Esports,FUT Esports,0,Bo3,Group Stage: Elimination (B),2023-06-13,-43.20000000000002,-23.0,23.0,-4.0
220299,Lotus,Attacking Soul Esports,FUT Esports,0,Bo3,Group Stage: Elimination (B),2023-06-13,-45.19999999999999,-22.0,22.0,-13.0
220300,Bind,DRX,FUT Esports,0,Bo3,Group Stage: Decider (B),2023-06-13,-29.400000000000006,-18.0,18.0,-9.0
220300,Fracture,DRX,FUT Esports,1,Bo3,Group Stage: Decider (B),2023-06-13,20.200000000000017,5.0,-5.0,-5.0
220300,Haven,DRX,FUT Esports,1,Bo3,Group Stage: Decider (B),2023-06-13,95.4,33.0,-33.0,15.0
220441,Split,Paper Rex,DRX,1,Bo3,Playoffs: Upper Quarterfinals,2023-06-17,20.200000000000017,9.0,-9.0,12.0
220441,Bind,Paper Rex,DRX,1,Bo3,Playoffs: Upper Quarterfinals,2023-06-17,16.80000000000001,7.0,-7.0,-1.0
220442,Fracture,FNATIC,NRG,1,Bo3,Playoffs: Upper Quarterfinals,2023-06-16,35.19999999999999,19.0,-19.0,16.0
220442,Bind,FNATIC,NRG,1,Bo3,Playoffs: Upper Quarterfinals,2023-06-16,113.4,38.0,-38.0,29.0
220443,Haven,Team Liquid,EDward Gaming,1,Bo3,Playoffs: Upper Quarterfinals,2023-06-16,36.80000000000001,15.0,-15.0,13.0
220443,Split,Team Liquid,EDward Gaming,0,Bo3,Playoffs: Upper Quarterfinals,2023-06-16,-25.799999999999983,-14.0,14.0,2.0
220443,Lotus,Team Liquid,EDward Gaming,1,Bo3,Playoffs: Upper Quarterfinals,2023-06-16,4.400000000000006,0.0,-1.0,3.0
220444,Fracture,LOUD,Evil Geniuses,0,Bo3,Playoffs: Upper Quarterfinals,2023-06-15,-51.79999999999998,-22.0,22.0,-10.0
220444,Ascent,LOUD,Evil Geniuses,0,Bo3,Playoffs: Upper Quarterfinals,2023-06-15,-50.80000000000001,-25.0,25.0,-16.0
220445,Lotus,Paper Rex,FNATIC,0,Bo3,Playoffs: Upper Semifinals,2023-06-19,-66.20000000000002,-24.0,24.0,2.0
220445,Bind,Paper Rex,FNATIC,0,Bo3,Playoffs: Upper Semifinals,2023-06-19,-22.599999999999994,-12.0,12.0,-9.0
220446,Fracture,Team Liquid,Evil Geniuses,0,Bo3,Playoffs: Upper Semifinals,2023-06-18,-62.80000000000001,-24.0,24.0,-15.0
220446,Haven,Team Liquid,Evil Geniuses,0,Bo3,Playoffs: Upper Semifinals,2023-06-18,-4.800000000000011,-5.0,5.0,2.0
220447,Lotus,FNATIC,Evil Geniuses,1,Bo3,Playoffs: Upper Final,2023-06-20,109.60000000000002,38.0,-38.0,13.0
220447,Fracture,FNATIC,Evil Geniuses,0,Bo3,Playoffs: Upper Final,2023-06-20,-3.0,-1.0,1.0,4.0
220447,Split,FNATIC,Evil Geniuses,1,Bo3,Playoffs: Upper Final,2023-06-20,22.200000000000017,11.0,-11.0,1.0
220448,Lotus,FNATIC,Evil Geniuses,1,Bo5,Playoffs: Grand Final,2023-06-25,40.400000000000006,20.0,-20.0,4.0
220448,Split,FNATIC,Evil Geniuses,1,Bo5,Playoffs: Grand Final,2023-06-25,14.0,4.0,-4.0,-2.0
220448,Bind,FNATIC,Evil Geniuses,1,Bo5,Playoffs: Grand Final,2023-06-25,31.399999999999977,12.0,-12.0,26.0
220449,Pearl,DRX,NRG,0,Bo3,Playoffs: Lower Round 1,2023-06-18,9.200000000000017,-1.0,1.0,-11.0
220449,Haven,DRX,NRG,0,Bo3,Playoffs: Lower Round 1,2023-06-18,-82.20000000000002,-34.0,34.0,-30.0
220450,Lotus,EDward Gaming,LOUD,1,Bo3,Playoffs: Lower Round 1,2023-06-17,53.599999999999994,25.0,-25.0,6.0
220450,Fracture,EDward Gaming,LOUD,1,Bo3,Playoffs: Lower Round 1,2023-06-17,3.4000000000000057,7.0,-7.0,-3.0
220451,Haven,Team Liquid,NRG,0,Bo3,Playoffs: Lower Round 2,2023-06-19,13.200000000000017,6.0,-6.0,-5.0
220451,Ascent,Team Liquid,NRG,1,Bo3,Playoffs: Lower Round 2,2023-06-19,16.200000000000017,12.0,-12.0,-1.0
220451,Split,Team Liquid,NRG,0,Bo3,Playoffs: Lower Round 2,2023-06-19,-63.80000000000001,-28.0,28.0,-8.0
220452,Fracture,Paper Rex,EDward Gaming,1,Bo3,Playoffs: Lower Round 2,2023-06-20,14.400000000000006,3.0,-3.0,10.0
220452,Split,Paper Rex,EDward Gaming,0,Bo3,Playoffs: Lower Round 2,2023-06-20,-28.0,-13.0,13.0,-3.0
220452,Lotus,Paper Rex,EDward Gaming,1,Bo3,Playoffs: Lower Round 2,2023-06-20,22.0,9.0,-9.0,17.0
220453,Pearl,NRG,Paper Rex,0,Bo3,Playoffs: Lower Round 3,2023-06-21,-12.0,-6.0,6.0,9.0
220453,Lotus,NRG,Paper Rex,1,Bo3,Playoffs: Lower Round 3,2023-06-21,56.79999999999998,26.0,-26.0,4.0
220453,Bind,NRG,Paper Rex,0,Bo3,Playoffs: Lower Round 3,2023-06-21,-14.0,-5.0,5.0,-5.0
220454,Fracture,Evil Geniuses,Paper Rex,1,Bo5,Playoffs: Lower Final,2023-06-23,29.599999999999994,15.0,-15.0,17.0
220454,Lotus,Evil Geniuses,Paper Rex,0,Bo5,Playoffs: Lower Final,2023-06-23,-8.400000000000006,-3.0,3.0,2.0
220454,Split,Evil Geniuses,Paper Rex,0,Bo5,Playoffs: Lower Final,2023-06-23,-12.199999999999989,-5.0,5.0,-11.0
220454,Pearl,Evil Geniuses,Paper Rex,1,Bo5,Playoffs: Lower Final,2023-06-23,42.19999999999999,16.0,-16.0,10.0
220454,Ascent,Evil Geniuses,Paper Rex,1,Bo5,Playoffs: Lower Final,2023-06-23,33.400000000000006,16.0,-16.0,3.0
221176,Lotus,Totoro Gaming,Shenzhen NTER,1,Bo3,Preliminary Stage: Round 2,2023-06-03,51.19999999999999,25.0,-25.0,7.0
221176,Ascent,Totoro Gaming,Shenzhen NTER,1,Bo3,Preliminary Stage: Round 2,2023-06-03,-1.4000000000000057,-2.0,2.0,19.0
221177,Split,Dragon Ranger Gaming,Royal Never Give Up,1,Bo3,Preliminary Stage: Round 2,2023-06-03,13.599999999999994,7.0,-7.0,7.0
221177,Haven,Dragon Ranger Gaming,Royal Never Give Up,1,Bo3,Preliminary Stage: Round 2,2023-06-03,32.80000000000001,12.0,-12.0,7.0
221178,Split,Nova Esports,TYLOO,0,Bo3,Preliminary Stage: Round 2,2023-06-03,-51.79999999999998,-23.0,23.0,-13.0
221178,Bind,Nova Esports,TYLOO,0,Bo3,Preliminary Stage: Round 2,2023-06-03,-57.19999999999999,-25.0,25.0,3.0
221179,Haven,Night Wings Gaming,Douyu Gaming,0,Bo3,Preliminary Stage: Round 2,2023-06-03,-10.0,-6.0,6.0,13.0
221179,Ascent,Night Wings Gaming,Douyu Gaming,0,Bo3,Preliminary Stage: Round 2,2023-06-03,-36.19999999999999,-18.0,18.0,-10.0
221180,Lotus,Gank Gaming,Invincible Gaming,1,Bo3,Preliminary Stage: Round 2,2023-06-04,27.599999999999994,14.0,-14.0,19.0
221180,Split,Gank Gaming,Invincible Gaming,1,Bo3,Preliminary Stage: Round 2,2023-06-04,67.39999999999998,26.0,-26.0,5.0
221181,Lotus,Number One Player,Kingzone,1,Bo3,Preliminary Stage: Round 2,2023-06-04,26.0,14.0,-14.0,14.0
221181,Fracture,Number One Player,Kingzone,1,Bo3,Preliminary Stage: Round 2,2023-06-04,20.19999999999999,9.0,-9.0,5.0
221182,Lotus,Rare Atom,Monarch Effect,1,Bo3,Preliminary Stage: Round 2,2023-06-04,7.799999999999983,4.0,-4.0,12.0
221182,Ascent,Rare Atom,Monarch Effect,0,Bo3,Preliminary Stage: Round 2,2023-06-04,-27.19999999999999,-15.0,15.0,-8.0
221182,Bind,Rare Atom,Monarch Effect,0,Bo3,Preliminary Stage: Round 2,2023-06-04,13.799999999999983,1.0,-2.0,-1.0
221183,Bind,Weibo Gaming,Four Angry Men,0,Bo3,Preliminary Stage: Round 2,2023-06-04,3.1999999999999886,1.0,-1.0,-5.0
221183,Haven,Weibo Gaming,Four Angry Men,1,Bo3,Preliminary Stage: Round 2,2023-06-04,71.79999999999998,29.0,-29.0,18.0
221183,Split,Weibo Gaming,Four Angry Men,1,Bo3,Preliminary Stage: Round 2,2023-06-04,34.400000000000006,21.0,-21.0,8.0
221837,Fracture,Weibo Gaming,Shenzhen NTER,1,Bo3,Preliminary Stage: Round 3,2023-06-05,9.799999999999983,7.0,-7.0,-12.0
221837,Haven,Weibo Gaming,Shenzhen NTER,1,Bo3,Preliminary Stage: Round 3,2023-06-05,27.0,14.0,-14.0,-1.0
221838,Ascent,Royal Never Give Up,Nova Esports,0,Bo3,Preliminary Stage: Round 3,2023-06-05,-20.0,-8.0,8.0,4.0
221838,Bind,Royal Never Give Up,Nova Esports,1,Bo3,Preliminary Stage: Round 3,2023-06-05,49.599999999999994,22.0,-21.0,8.0
221838,Split,Royal Never Give Up,Nova Esports,1,Bo3,Preliminary Stage: Round 3,2023-06-05,19.400000000000006,8.0,-8.0,0.0
221839,Split,Night Wings Gaming,Gank Gaming,1,Bo3,Preliminary Stage: Round 3,2023-06-05,-6.400000000000006,-5.0,5.0,2.0
221839,Bind,Night Wings Gaming,Gank Gaming,1,Bo3,Preliminary Stage: Round 3,2023-06-05,-13.200000000000017,-5.0,5.0,-6.0
221840,Pearl,Number One Player,Monarch Effect,1,Bo3,Preliminary Stage: Round 3,2023-06-05,-13.200000000000017,-9.0,9.0,-21.0
221840,Lotus,Number One Player,Monarch Effect,0,Bo3,Preliminary Stage: Round 3,2023-06-05,-17.19999999999999,-9.0,9.0,0.0
221840,Bind,Number One Player,Monarch Effect,0,Bo3,Preliminary Stage: Round 3,2023-06-05,-11.800000000000011,-9.0,9.0,-7.0
221841,Ascent,Totoro Gaming,Douyu Gaming,1,Bo3,Preliminary Stage: Round 3,2023-06-06,79.19999999999999,30.0,-30.0,32.0
221841,Pearl,Totoro Gaming,Douyu Gaming,1,Bo3,Preliminary Stage: Round 3,2023-06-06,26.599999999999994,11.0,-11.0,-1.0
221842,Lotus,Kingzone,Four Angry Men,0,Bo3,Preliminary Stage: Round 3,2023-06-06,-71.4,-30.0,30.0,-6.0
221842,Pearl,Kingzone,Four Angry Men,0,Bo3,Preliminary Stage: Round 3,2023-06-06,-42.599999999999994,-19.0,19.0,-12.0
221843,Bind,Dragon Ranger Gaming,TYLOO,0,Bo3,Preliminary Stage: Round 3,2023-06-06,-52.19999999999999,-23.0,23.0,-9.0
221843,Ascent,Dragon Ranger Gaming,TYLOO,0,Bo3,Preliminary Stage: Round 3,2023-06-06,-51.0,-23.0,23.0,8.0
221844,Lotus,Invincible Gaming,Rare Atom,1,Bo3,Preliminary Stage: Round 3,2023-06-06,27.799999999999983,16.0,-16.0,5.0
221844,Bind,Invincible Gaming,Rare Atom,1,Bo3,Preliminary Stage: Round 3,2023-06-06,80.4,34.0,-34.0,-1.0
222364,Haven,Weibo Gaming,Night Wings Gaming,1,Bo3,Preliminary Stage: Round 4,2023-06-07,52.20000000000002,19.0,-19.0,17.0
222364,Lotus,Weibo Gaming,Night Wings Gaming,1,Bo3,Preliminary Stage: Round 4,2023-06-07,61.0,25.0,-25.0,15.0
222365,Bind,Douyu Gaming,Royal Never Give Up,0,Bo3,Preliminary Stage: Round 4,2023-06-07,4.400000000000006,3.0,-3.0,10.0
222365,Split,Douyu Gaming,Royal Never Give Up,0,Bo3,Preliminary Stage: Round 4,2023-06-07,-7.0,-7.0,7.0,3.0
222366,Ascent,Dragon Ranger Gaming,Monarch Effect,0,Bo3,Preliminary Stage: Round 4,2023-06-07,-44.400000000000006,-24.0,24.0,0.0
222366,Pearl,Dragon Ranger Gaming,Monarch Effect,1,Bo3,Preliminary Stage: Round 4,2023-06-07,31.0,13.0,-13.0,-5.0
222366,Split,Dragon Ranger Gaming,Monarch Effect,0,Bo3,Preliminary Stage: Round 4,2023-06-07,-20.0,-14.0,14.0,-15.0
222367,Pearl,Four Angry Men,Invincible Gaming,1,Bo3,Preliminary Stage: Round 4,2023-06-07,73.0,29.0,-29.0,13.0
222367,Bind,Four Angry Men,Invincible Gaming,0,Bo3,Preliminary Stage: Round 4,2023-06-07,-17.80000000000001,-13.0,13.0,-6.0
222367,Lotus,Four Angry Men,Invincible Gaming,1,Bo3,Preliminary Stage: Round 4,2023-06-07,116.19999999999999,41.0,-41.0,13.0
222368,Ascent,Nova Esports,Gank Gaming,1,Bo3,Preliminary Stage: Round 4,2023-06-07,54.0,24.0,-24.0,3.0
222368,Bind,Nova Esports,Gank Gaming,0,Bo3,Preliminary Stage: Round 4,2023-06-07,-5.400000000000006,-4.0,4.0,-7.0
222368,Lotus,Nova Esports,Gank Gaming,0,Bo3,Preliminary Stage: Round 4,2023-06-07,-30.0,-17.0,17.0,3.0
222369,Lotus,Shenzhen NTER,Number One Player,1,Bo3,Preliminary Stage: Round 4,2023-06-07,40.0,18.0,-18.0,7.0
222369,Split,Shenzhen NTER,Number One Player,1,Bo3,Preliminary Stage: Round 4,2023-06-07,9.0,20.0,-20.0,12.0
222530,Split,Night Wings Gaming,Shenzhen NTER,0,Bo3,Preliminary Stage: Round 5,2023-06-08,-23.400000000000006,-14.0,14.0,-4.0
222530,Haven,Night Wings Gaming,Shenzhen NTER,1,Bo3,Preliminary Stage: Round 5,2023-06-08,3.4000000000000057,6.0,-6.0,6.0
222530,Ascent,Night Wings Gaming,Shenzhen NTER,0,Bo3,Preliminary Stage: Round 5,2023-06-08,-19.400000000000006,-11.0,11.0,-21.0
222531,Bind,Gank Gaming,Four Angry Men,1,Bo3,Preliminary Stage: Round 5,2023-06-08,30.399999999999977,11.0,-11.0,6.0
222531,Haven,Gank Gaming,Four Angry Men,0,Bo3,Preliminary Stage: Round 5,2023-06-08,-53.400000000000006,-20.0,20.0,-10.0
222531,Ascent,Gank Gaming,Four Angry Men,0,Bo3,Preliminary Stage: Round 5,2023-06-08,8.399999999999977,0.0,0.0,7.0
222532,Haven,Dragon Ranger Gaming,Douyu Gaming,1,Bo3,Preliminary Stage: Round 5,2023-06-08,16.399999999999977,5.0,-5.0,26.0
222532,Lotus,Dragon Ranger Gaming,Douyu Gaming,1,Bo3,Preliminary Stage: Round 5,2023-06-08,50.599999999999994,19.0,-19.0,23.0
232729,Bind,MIBR,KRÜ Esports,0,Bo3,Main Event: Upper Round 1,2023-07-15,-52.0,-22.0,22.0,-21.0
232729,Lotus,MIBR,KRÜ Esports,0,Bo3,Main Event: Upper Round 1,2023-07-15,0.4000000000000057,-3.0,3.0,-14.0
232730,Pearl,Sentinels,100 Thieves,0,Bo3,Main Event: Upper Quarterfinals,2023-07-16,-7.0,-4.0,4.0,1.0
232730,Split,Sentinels,100 Thieves,1,Bo3,Main Event: Upper Quarterfinals,2023-07-16,27.599999999999994,17.0,-17.0,10.0
232730,Bind,Sentinels,100 Thieves,1,Bo3,Main Event: Upper Quarterfinals,2023-07-16,24.400000000000006,14.0,-14.0,6.0
232731,Split,FURIA,KRÜ Esports,1,Bo3,Main Event: Upper Quarterfinals,2023-07-16,26.0,8.0,-8.0,12.0
232731,Ascent,FURIA,KRÜ Esports,0,Bo3,Main Event: Upper Quarterfinals,2023-07-16,-55.599999999999994,-27.0,27.0,-6.0
232731,Bind,FURIA,KRÜ Esports,0,Bo3,Main Event: Upper Quarterfinals,2023-07-16,5.200000000000017,1.0,-1.0,-3.0
232732,Pearl,Cloud9,Sentinels,1,Bo3,Main Event: Upper Semifinals,2023-07-17,25.0,14.0,-14.0,-4.0
232732,Fracture,Cloud9,Sentinels,0,Bo3,Main Event: Upper Semifinals,2023-07-17,-54.80000000000001,-24.0,24.0,-13.0
232732,Split,Cloud9,Sentinels,1,Bo3,Main Event: Upper Semifinals,2023-07-17,18.799999999999983,7.0,-7.0,16.0
232733,Split,LEVIATÁN,KRÜ Esports,0,Bo3,Main Event: Upper Semifinals,2023-07-17,-34.39999999999998,-16.0,16.0,-9.0
232733,Lotus,LEVIATÁN,KRÜ Esports,0,Bo3,Main Event: Upper Semifinals,2023-07-17,-29.0,-17.0,17.0,-8.0
232734,Ascent,Cloud9,KRÜ Esports,1,Bo3,Main Event: Upper Final,2023-07-18,64.60000000000002,26.0,-26.0,10.0
232734,Pearl,Cloud9,KRÜ Esports,0,Bo3,Main Event: Upper Final,2023-07-18,-71.4,-30.0,30.0,-23.0
232734,Haven,Cloud9,KRÜ Esports,0,Bo3,Main Event: Upper Final,2023-07-18,-54.0,-23.0,23.0,-4.0
232735,Split,KRÜ Esports,LEVIATÁN,1,Bo5,Main Event: Grand Final,2023-07-23,58.80000000000001,26.0,-26.0,8.0
232735,Pearl,KRÜ Esports,LEVIATÁN,0,Bo5,Main Event: Grand Final,2023-07-23,-20.799999999999983,-8.0,8.0,-14.0
232735,Ascent,KRÜ Esports,LEVIATÁN,1,Bo5,Main Event: Grand Final,2023-07-23,32.80000000000001,15.0,-15.0,13.0
232735,Lotus,KRÜ Esports,LEVIATÁN,1,Bo5,Main Event: Grand Final,2023-07-23,-12.0,-2.0,2.0,-9.0
232736,Fracture,Sentinels,LEVIATÁN,0,Bo3,Main Event: Lower Round 1,2023-07-18,-28.19999999999999,-11.0,11.0,-3.0
232736,Split,Sentinels,LEVIATÁN,0,Bo3,Main Event: Lower Round 1,2023-07-18,-68.20000000000002,-29.0,29.0,-6.0
232737,Lotus,Cloud9,LEVIATÁN,1,Bo5,Main Event: Lower Final,2023-07-22,2.5999999999999943,9.0,-9.0,9.0
232737,Pearl,Cloud9,LEVIATÁN,1,Bo5,Main Event: Lower Final,2023-07-22,-19.80000000000001,-7.0,7.0,-6.0
232737,Split,Cloud9,LEVIATÁN,0,Bo5,Main Event: Lower Final,2023-07-22,-25.0,-12.0,12.0,-17.0
232737,Haven,Cloud9,LEVIATÁN,0,Bo5,Main Event: Lower Final,2023-07-22,-36.19999999999999,-20.0,20.0,2.0
232737,Bind,Cloud9,LEVIATÁN,0,Bo5,Main Event: Lower Final,2023-07-22,-61.0,-26.0,26.0,-25.0
235363,Fracture,Team Heretics,KOI,0,Bo3,Playoffs: Knockout Round,2023-07-19,-33.400000000000006,-13.0,14.0,-25.0
235363,Pearl,Team Heretics,KOI,1,Bo3,Playoffs: Knockout Round,2023-07-19,-29.80000000000001,-8.0,8.0,-12.0
235363,Haven,Team Heretics,KOI,0,Bo3,Playoffs: Knockout Round,2023-07-19,-46.400000000000006,-18.0,18.0,-10.0
235364,Haven,BBL Esports,Karmine Corp,1,Bo3,Playoffs: Knockout Round,2023-07-19,15.0,1.0,-1.0,1.0
235364,Lotus,BBL Esports,Karmine Corp,0,Bo3,Playoffs: Knockout Round,2023-07-19,-32.599999999999994,-16.0,16.0,-8.0
235364,Bind,BBL Esports,Karmine Corp,0,Bo3,Playoffs: Knockout Round,2023-07-19,-16.0,-12.0,12.0,-19.0
235365,Split,Natus Vincere,KOI,0,Bo3,Playoffs: Upper Semifinals,2023-07-20,-43.79999999999998,-22.0,22.0,-16.0
235365,Lotus,Natus Vincere,KOI,0,Bo3,Playoffs: Upper Semifinals,2023-07-20,-63.0,-24.0,24.0,-14.0
235366,Pearl,Giants Gaming,Karmine Corp,1,Bo3,Playoffs: Upper Semifinals,2023-07-20,10.0,2.0,-2.0,19.0
235366,Split,Giants Gaming,Karmine Corp,1,Bo3,Playoffs: Upper Semifinals,2023-07-20,33.20000000000002,15.0,-15.0,-1.0
235367,Haven,KOI,Giants Gaming,0,Bo3,Playoffs: Upper Final,2023-07-21,-35.19999999999999,-17.0,17.0,-21.0
235367,Pearl,KOI,Giants Gaming,0,Bo3,Playoffs: Upper Final,2023-07-21,-50.19999999999999,-20.0,20.0,-2.0
235368,Bind,Giants Gaming,Natus Vincere,1,Bo5,Playoffs: Grand Final,2023-07-23,16.600000000000023,7.0,-7.0,20.0
235368,Lotus,Giants Gaming,Natus Vincere,1,Bo5,Playoffs: Grand Final,2023-07-23,58.20000000000002,24.0,-24.0,19.0
235368,Haven,Giants Gaming,Natus Vincere,1,Bo5,Playoffs: Grand Final,2023-07-23,30.19999999999999,14.0,-14.0,9.0
235371,Lotus,Natus Vincere,Karmine Corp,1,Bo3,Playoffs: Lower Round 1,2023-07-21,57.20000000000002,22.0,-22.0,4.0
235371,Ascent,Natus Vincere,Karmine Corp,0,Bo3,Playoffs: Lower Round 1,2023-07-21,-34.79999999999998,-14.0,14.0,-15.0
235371,Pearl,Natus Vincere,Karmine Corp,1,Bo3,Playoffs: Lower Round 1,2023-07-21,53.80000000000001,16.0,-16.0,29.0
235372,Split,KOI,Natus Vincere,0,Bo5,Playoffs: Lower Final,2023-07-22,-35.400000000000006,-18.0,18.0,-8.0
235372,Pearl,KOI,Natus Vincere,0,Bo5,Playoffs: Lower Final,2023-07-22,-23.599999999999994,-10.0,10.0,7.0
235372,Fracture,KOI,Natus Vincere,0,Bo5,Playoffs: Lower Final,2023-07-22,-9.400000000000006,-9.0,9.0,2.0
235552,Lotus,Attacking Soul Esports,Trace Esports,1,Bo3,Playoffs: Upper Quarterfinals,2023-07-05,22.19999999999999,9.0,-9.0,10.0
235552,Split,Attacking Soul Esports,Trace Esports,0,Bo3,Playoffs: Upper Quarterfinals,2023-07-05,-20.19999999999999,-14.0,14.0,-3.0
